state_code,county_code,cousub,fips2010,rent_50_0,rent_50_1,rent_50_2,rent_50_3,rent_50_4,pop2020,state_alpha
48,59,99999,4805999999,760,808,1044,1412,1711,13959,TX
48,253,99999,4825399999,760,808,1044,1412,1711,19874,TX
48,441,99999,4844199999,760,808,1044,1412,1711,137521,TX
72,3,99999,7200399999,405,444,512,630,714,37307,PR
72,5,99999,7200599999,405,444,512,630,714,51552,PR
72,11,99999,7201199999,405,444,512,630,714,26555,PR
72,71,99999,7207199999,405,444,512,630,714,41084,PR
72,81,99999,7208199999,405,444,512,630,714,24945,PR
72,99,99999,7209999999,405,444,512,630,714,35547,PR
72,117,99999,7211799999,405,444,512,630,714,13849,PR
72,131,99999,7213199999,405,444,512,630,714,36292,PR
72,141,99999,7214199999,405,444,512,630,714,28041,PR
39,133,99999,3913399999,762,867,1100,1389,1478,162476,OH
39,153,99999,3915399999,762,867,1100,1389,1478,540810,OH
13,95,99999,1309599999,787,800,942,1234,1501,88696,GA
13,177,99999,1317799999,787,800,942,1234,1501,29735,GA
13,273,99999,1327399999,787,800,942,1234,1501,8654,GA
13,321,99999,1332199999,787,800,942,1234,1501,20346,GA
41,43,99999,4104399999,948,1062,1342,1836,2146,127216,OR
36,1,99999,3600199999,1045,1166,1418,1726,1905,306165,NY
36,83,99999,3608399999,1045,1166,1418,1726,1905,159013,NY
36,91,99999,3609199999,1045,1166,1418,1726,1905,229313,NY
36,93,99999,3609399999,1045,1166,1418,1726,1905,155086,NY
36,95,99999,3609599999,1045,1166,1418,1726,1905,31189,NY
35,1,99999,3500199999,822,1012,1229,1747,2093,679037,NM
35,43,99999,3504399999,822,1012,1229,1747,2093,144954,NM
35,57,99999,3505799999,822,1012,1229,1747,2093,15477,NM
35,61,99999,3506199999,822,1012,1229,1747,2093,76518,NM
22,43,99999,2204399999,629,714,940,1274,1367,22339,LA
22,79,99999,2207999999,629,714,940,1274,1367,130376,LA
42,25,99999,4202599999,1042,1188,1505,1929,2022,63964,PA
42,77,99999,4207799999,1042,1188,1505,1929,2022,367338,PA
42,95,99999,4209599999,1042,1188,1505,1929,2022,304233,PA
34,41,99999,3404199999,1227,1358,1638,2031,2343,105730,NJ
42,13,99999,4201399999,657,810,983,1196,1333,122495,PA
48,11,99999,4801199999,729,847,1058,1439,1679,1950,TX
48,65,99999,4806599999,729,847,1058,1439,1679,5957,TX
48,375,99999,4837599999,729,847,1058,1439,1679,118323,TX
48,381,99999,4838199999,729,847,1058,1439,1679,136005,TX
48,359,99999,4835999999,722,839,1048,1275,1662,2110,TX
19,169,99999,1916999999,849,914,1041,1479,1773,97355,IA
19,15,99999,1901599999,628,699,920,1298,1437,26381,IA
2,20,99999,202099999,995,1096,1443,2051,2458,292090,AK
2,170,99999,217099999,875,932,1227,1744,2090,107360,AK
26,161,99999,2616199999,1239,1244,1494,1818,2079,368385,MI
1,15,99999,101599999,643,647,852,1156,1252,114324,AL
55,15,99999,5501599999,727,797,1012,1355,1360,50005,WI
55,87,99999,5508799999,727,797,1012,1355,1360,186829,WI
72,13,99999,7201399999,443,453,512,659,733,83682,PR
72,27,99999,7202799999,443,453,512,659,733,31066,PR
72,65,99999,7206599999,443,453,512,659,733,39561,PR
72,115,99999,7211599999,443,453,512,659,733,23261,PR
37,21,99999,3702199999,1331,1361,1537,2044,2618,259576,NC
37,89,99999,3708999999,1331,1361,1537,2044,2618,116298,NC
37,115,99999,3711599999,1331,1361,1537,2044,2618,21608,NC
37,87,99999,3708799999,750,976,1102,1341,1586,61862,NC
13,59,99999,1305999999,890,946,1073,1439,1636,126952,GA
13,195,99999,1319599999,890,946,1073,1439,1636,29624,GA
13,219,99999,1321999999,890,946,1073,1439,1636,39194,GA
13,221,99999,1322199999,890,946,1073,1439,1636,15040,GA
13,13,99999,1301399999,1457,1489,1682,2047,2500,81294,GA
13,15,99999,1301599999,1457,1489,1682,2047,2500,106456,GA
13,45,99999,1304599999,1457,1489,1682,2047,2500,118692,GA
13,57,99999,1305799999,1457,1489,1682,2047,2500,253780,GA
13,63,99999,1306399999,1457,1489,1682,2047,2500,287560,GA
13,67,99999,1306799999,1457,1489,1682,2047,2500,756653,GA
13,77,99999,1307799999,1457,1489,1682,2047,2500,145839,GA
13,85,99999,1308599999,1457,1489,1682,2047,2500,25277,GA
13,89,99999,1308999999,1457,1489,1682,2047,2500,755287,GA
13,97,99999,1309799999,1457,1489,1682,2047,2500,145063,GA
13,113,99999,1311399999,1457,1489,1682,2047,2500,113544,GA
13,117,99999,1311799999,1457,1489,1682,2047,2500,236605,GA
13,121,99999,1312199999,1457,1489,1682,2047,2500,1051550,GA
13,135,99999,1313599999,1457,1489,1682,2047,2500,926414,GA
13,149,99999,1314999999,1457,1489,1682,2047,2500,11785,GA
13,151,99999,1315199999,1457,1489,1682,2047,2500,229994,GA
13,159,99999,1315999999,1457,1489,1682,2047,2500,14074,GA
13,217,99999,1321799999,1457,1489,1682,2047,2500,109835,GA
13,223,99999,1322399999,1457,1489,1682,2047,2500,164440,GA
13,227,99999,1322799999,1457,1489,1682,2047,2500,32002,GA
13,231,99999,1323199999,1457,1489,1682,2047,2500,18565,GA
13,247,99999,1324799999,1457,1489,1682,2047,2500,90155,GA
13,255,99999,1325599999,1457,1489,1682,2047,2500,66043,GA
13,297,99999,1329799999,1457,1489,1682,2047,2500,93284,GA
13,35,99999,1303599999,858,863,1129,1479,1672,24463,GA
13,143,99999,1314399999,793,798,965,1371,1644,29608,GA
13,171,99999,1317199999,749,754,992,1312,1333,18834,GA
13,199,99999,1319999999,801,806,1061,1376,1462,21080,GA
13,211,99999,1321199999,835,841,1107,1364,1886,18832,GA
34,1,99999,3400199999,1158,1347,1696,2399,2620,264650,NJ
1,81,99999,108199999,764,821,1051,1406,1476,163461,AL
13,33,99999,1303399999,807,958,1095,1474,1803,22567,GA
13,73,99999,1307399999,807,958,1095,1474,1803,154257,GA
13,189,99999,1318999999,807,958,1095,1474,1803,21404,GA
13,245,99999,1324599999,807,958,1095,1474,1803,202178,GA
45,3,99999,4500399999,807,958,1095,1474,1803,169947,SC
45,37,99999,4503799999,807,958,1095,1474,1803,27021,SC
13,181,99999,1318199999,657,780,889,1190,1194,7929,GA
48,21,99999,4802199999,1341,1483,1740,2235,2585,86839,TX
48,55,99999,4805599999,1341,1483,1740,2235,2585,42817,TX
48,209,99999,4820999999,1341,1483,1740,2235,2585,222827,TX
48,453,99999,4845399999,1341,1483,1740,2235,2585,1250884,TX
48,491,99999,4849199999,1341,1483,1740,2235,2585,570437,TX
6,29,99999,602999999,921,927,1213,1724,2066,892458,CA
24,3,99999,2400399999,1173,1359,1678,2177,2491,575421,MD
24,5,99999,2400599999,1173,1359,1678,2177,2491,828193,MD
24,13,99999,2401399999,1173,1359,1678,2177,2491,168233,MD
24,25,99999,2402599999,1173,1359,1678,2177,2491,253736,MD
24,27,99999,2402799999,1173,1359,1678,2177,2491,322407,MD
24,35,99999,2403599999,1173,1359,1678,2177,2491,50163,MD
24,510,99999,2451099999,1173,1359,1678,2177,2491,602274,MD
23,19,2795,2301902795,844,954,1226,1544,1758,32029,ME
23,19,6925,2301906925,844,954,1226,1544,1758,9026,ME
23,19,22535,2301922535,844,954,1226,1544,1758,2439,ME
23,19,27645,2301927645,844,954,1226,1544,1758,4546,ME
23,19,30795,2301930795,844,954,1226,1544,1758,7394,ME
23,19,32510,2301932510,844,954,1226,1544,1758,5961,ME
23,19,33490,2301933490,844,954,1226,1544,1758,3094,ME
23,19,36325,2301936325,844,954,1226,1544,1758,1441,ME
23,19,45670,2301945670,844,954,1226,1544,1758,2991,ME
23,19,55225,2301955225,844,954,1226,1544,1758,7453,ME
23,19,55565,2301955565,844,954,1226,1544,1758,10751,ME
23,19,55680,2301955680,844,954,1226,1544,1758,3674,ME
23,19,57936,2301957936,844,954,1226,1544,1758,627,ME
23,19,78780,2301978780,844,954,1226,1544,1758,1900,ME
23,19,1115,2301901115,773,804,1058,1328,1421,816,ME
23,19,1500,2301901500,773,804,1058,1328,1421,180,ME
23,19,6575,2301906575,773,804,1058,1328,1421,1213,ME
23,19,6680,2301906680,773,804,1058,1328,1421,1791,ME
23,19,9200,2301909200,773,804,1058,1328,1421,356,ME
23,19,10670,2301910670,773,804,1058,1328,1421,2828,ME
23,19,10810,2301910810,773,804,1058,1328,1421,98,ME
23,19,12105,2301912105,773,804,1058,1328,1421,1348,ME
23,19,12525,2301912525,773,804,1058,1328,1421,552,ME
23,19,13365,2301913365,773,804,1058,1328,1421,1086,ME
23,19,14310,2301914310,773,804,1058,1328,1421,1992,ME
23,19,14380,2301914380,773,804,1058,1328,1421,2808,ME
23,19,17530,2301917530,773,804,1058,1328,1421,3720,ME
23,19,17950,2301917950,773,804,1058,1328,1421,1289,ME
23,19,18580,2301918580,773,804,1058,1328,1421,28,ME
23,19,19868,2301919868,773,804,1058,1328,1421,452,ME
23,19,21030,2301921030,773,804,1058,1328,1421,1695,ME
23,19,22710,2301922710,773,804,1058,1328,1421,155,ME
23,19,23620,2301923620,773,804,1058,1328,1421,1505,ME
23,19,23865,2301923865,773,804,1058,1328,1421,1141,ME
23,19,24110,2301924110,773,804,1058,1328,1421,1223,ME
23,19,27190,2301927190,773,804,1058,1328,1421,861,ME
23,19,29185,2301929185,773,804,1058,1328,1421,1373,ME
23,19,34190,2301934190,773,804,1058,1328,1421,1188,ME
23,19,34365,2301934365,773,804,1058,1328,1421,1238,ME
23,19,37075,2301937075,773,804,1058,1328,1421,136,ME
23,19,37760,2301937760,773,804,1058,1328,1421,731,ME
23,19,38005,2301938005,773,804,1058,1328,1421,88,ME
23,19,38530,2301938530,773,804,1058,1328,1421,752,ME
23,19,38705,2301938705,773,804,1058,1328,1421,2954,ME
23,19,39475,2301939475,773,804,1058,1328,1421,4904,ME
23,19,41435,2301941435,773,804,1058,1328,1421,381,ME
23,19,44270,2301944270,773,804,1058,1328,1421,723,ME
23,19,44340,2301944340,773,804,1058,1328,1421,118,ME
23,19,45005,2301945005,773,804,1058,1328,1421,1258,ME
23,19,45810,2301945810,773,804,1058,1328,1421,4280,ME
23,19,47560,2301947560,773,804,1058,1328,1421,159,ME
23,19,48505,2301948505,773,804,1058,1328,1421,1600,ME
23,19,49065,2301949065,773,804,1058,1328,1421,3254,ME
23,19,52710,2301952710,773,804,1058,1328,1421,434,ME
23,19,57045,2301957045,773,804,1058,1328,1421,550,ME
23,19,57150,2301957150,773,804,1058,1328,1421,867,ME
23,19,59950,2301959950,773,804,1058,1328,1421,1154,ME
23,19,60790,2301960790,773,804,1058,1328,1421,265,ME
23,19,67160,2301967160,773,804,1058,1328,1421,65,ME
23,19,73250,2301973250,773,804,1058,1328,1421,346,ME
23,19,73600,2301973600,773,804,1058,1328,1421,384,ME
23,19,74055,2301974055,773,804,1058,1328,1421,1360,ME
23,19,78015,2301978015,773,804,1058,1328,1421,0,ME
23,19,81055,2301981055,773,804,1058,1328,1421,78,ME
23,19,85230,2301985230,773,804,1058,1328,1421,0,ME
23,19,86305,2301986305,773,804,1058,1328,1421,361,ME
23,19,87390,2301987390,773,804,1058,1328,1421,232,ME
25,1,3690,2500103690,1492,1655,2178,2665,2963,44497,MA
25,1,7175,2500107175,1492,1655,2178,2665,2963,19819,MA
25,1,7980,2500107980,1492,1655,2178,2665,2963,9811,MA
25,1,12995,2500112995,1492,1655,2178,2665,2963,6009,MA
25,1,16775,2500116775,1492,1655,2178,2665,2963,13927,MA
25,1,19295,2500119295,1492,1655,2178,2665,2963,4896,MA
25,1,23105,2500123105,1492,1655,2178,2665,2963,31104,MA
25,1,29020,2500129020,1492,1655,2178,2665,2963,12168,MA
25,1,39100,2500139100,1492,1655,2178,2665,2963,14204,MA
25,1,51440,2500151440,1492,1655,2178,2665,2963,5812,MA
25,1,55500,2500155500,1492,1655,2178,2665,2963,2972,MA
25,1,59735,2500159735,1492,1655,2178,2665,2963,20256,MA
25,1,70605,2500170605,1492,1655,2178,2665,2963,1076,MA
25,1,74385,2500174385,1492,1655,2178,2665,2963,3662,MA
25,1,82525,2500182525,1492,1655,2178,2665,2963,23292,MA
22,5,99999,2200599999,922,939,1078,1358,1763,125061,LA
22,33,99999,2203399999,922,939,1078,1358,1763,443158,LA
22,37,99999,2203799999,922,939,1078,1358,1763,19228,LA
22,63,99999,2206399999,922,939,1078,1358,1763,140524,LA
22,77,99999,2207799999,922,939,1078,1358,1763,21883,LA
22,91,99999,2209199999,922,939,1078,1358,1763,10227,LA
22,121,99999,2212199999,922,939,1078,1358,1763,26395,LA
22,125,99999,2212599999,922,939,1078,1358,1763,15441,LA
22,7,99999,2200799999,753,776,877,1216,1433,22236,LA
22,47,99999,2204799999,726,748,845,1201,1381,32626,LA
26,25,99999,2602599999,756,845,1039,1328,1515,133943,MI
26,17,99999,2601799999,693,755,965,1267,1398,103506,MI
48,199,99999,4819999999,837,898,1086,1420,1483,57356,TX
48,245,99999,4824599999,837,898,1086,1420,1483,253136,TX
48,361,99999,4836199999,837,898,1086,1420,1483,83776,TX
54,19,99999,5401999999,588,665,852,1146,1414,43087,WV
54,81,99999,5408199999,709,713,881,1252,1437,74452,WV
53,73,99999,5307399999,1104,1169,1439,2045,2451,224538,WA
41,17,99999,4101799999,1075,1274,1605,2281,2734,191749,OR
30,9,99999,3000999999,796,855,1126,1546,1757,10689,MT
30,111,99999,3011199999,796,855,1126,1546,1757,160390,MT
30,95,99999,3009599999,738,801,1055,1481,1797,9562,MT
36,7,99999,3600799999,772,807,1026,1342,1454,192042,NY
36,107,99999,3610799999,772,807,1026,1342,1454,48431,NY
1,7,99999,100799999,949,1032,1178,1508,1637,22374,AL
1,9,99999,100999999,949,1032,1178,1508,1637,57755,AL
1,73,99999,107399999,949,1032,1178,1508,1637,658615,AL
1,115,99999,111599999,949,1032,1178,1508,1637,88929,AL
1,117,99999,111799999,949,1032,1178,1508,1637,216350,AL
1,21,99999,102199999,679,697,830,1139,1143,44147,AL
38,15,99999,3801599999,764,865,986,1401,1679,95509,ND
38,59,99999,3805999999,764,865,986,1401,1679,31118,ND
38,65,99999,3806599999,764,865,986,1401,1679,1962,ND
51,121,99999,5112199999,890,924,1130,1579,1925,98495,VA
51,750,99999,5175099999,890,924,1130,1579,1925,17833,VA
51,71,99999,5107199999,703,742,838,1130,1163,16760,VA
51,155,99999,5115599999,719,759,857,1192,1460,34113,VA
17,113,99999,1711399999,750,852,1061,1498,1702,172164,IL
18,105,99999,1810599999,875,1025,1203,1683,1995,147318,IN
18,119,99999,1811999999,680,708,924,1271,1574,20854,IN
42,37,99999,4203799999,703,835,1000,1217,1343,65390,PA
42,93,99999,4209399999,765,939,1074,1526,1546,18178,PA
16,1,99999,1600199999,981,1118,1383,1944,2279,469473,ID
16,15,99999,1601599999,981,1118,1383,1944,2279,7625,ID
16,27,99999,1602799999,981,1118,1383,1944,2279,223890,ID
16,73,99999,1607399999,981,1118,1383,1944,2279,11724,ID
16,45,99999,1604599999,797,851,1120,1498,1692,17771,ID
25,9,1260,2500901260,2181,2368,2838,3454,3812,17474,MA
25,9,5595,2500905595,2181,2368,2838,3454,3812,42062,MA
25,9,16250,2500916250,2181,2368,2838,3454,3812,27549,MA
25,9,21850,2500921850,2181,2368,2838,3454,3812,3771,MA
25,9,26150,2500926150,2181,2368,2838,3454,3812,30291,MA
25,9,27900,2500927900,2181,2368,2838,3454,3812,8048,MA
25,9,32310,2500932310,2181,2368,2838,3454,3812,14022,MA
25,9,37490,2500937490,2181,2368,2838,3454,3812,94201,MA
25,9,37560,2500937560,2181,2368,2838,3454,3812,12968,MA
25,9,37995,2500937995,2181,2368,2838,3454,3812,5400,MA
25,9,38400,2500938400,2181,2368,2838,3454,3812,20530,MA
25,9,41095,2500941095,2181,2368,2838,3454,3812,9952,MA
25,9,43580,2500943580,2181,2368,2838,3454,3812,3512,MA
25,9,45175,2500945175,2181,2368,2838,3454,3812,7106,MA
25,9,45245,2500945245,2181,2368,2838,3454,3812,18197,MA
25,9,52490,2500952490,2181,2368,2838,3454,3812,53004,MA
25,9,57880,2500957880,2181,2368,2838,3454,3812,7269,MA
25,9,58405,2500958405,2181,2368,2838,3454,3812,6375,MA
25,9,59105,2500959105,2181,2368,2838,3454,3812,43350,MA
25,9,59245,2500959245,2181,2368,2838,3454,3812,9465,MA
25,9,60015,2500960015,2181,2368,2838,3454,3812,28326,MA
25,9,68645,2500968645,2181,2368,2838,3454,3812,15184,MA
25,9,70150,2500970150,2181,2368,2838,3454,3812,6613,MA
25,9,74595,2500974595,2181,2368,2838,3454,3812,5208,MA
25,17,380,2501700380,2181,2368,2838,3454,3812,23634,MA
25,17,1605,2501701605,2181,2368,2838,3454,3812,45379,MA
25,17,1955,2501701955,2181,2368,2838,3454,3812,3211,MA
25,17,2130,2501702130,2181,2368,2838,3454,3812,17787,MA
25,17,3005,2501703005,2181,2368,2838,3454,3812,8158,MA
25,17,4615,2501704615,2181,2368,2838,3454,3812,14136,MA
25,17,5070,2501705070,2181,2368,2838,3454,3812,26158,MA
25,17,7350,2501707350,2181,2368,2838,3454,3812,5677,MA
25,17,9840,2501709840,2181,2368,2838,3454,3812,28077,MA
25,17,11000,2501711000,2181,2368,2838,3454,3812,117822,MA
25,17,11525,2501711525,2181,2368,2838,3454,3812,5232,MA
25,17,15060,2501715060,2181,2368,2838,3454,3812,18950,MA
25,17,21990,2501721990,2181,2368,2838,3454,3812,46275,MA
25,17,24960,2501724960,2181,2368,2838,3454,3812,72846,MA
25,17,30700,2501730700,2181,2368,2838,3454,3812,14792,MA
25,17,31085,2501731085,2181,2368,2838,3454,3812,18030,MA
25,17,31540,2501731540,2181,2368,2838,3454,3812,19863,MA
25,17,35215,2501735215,2181,2368,2838,3454,3812,33304,MA
25,17,35425,2501735425,2181,2368,2838,3454,3812,6868,MA
25,17,35950,2501735950,2181,2368,2838,3454,3812,10152,MA
25,17,37875,2501737875,2181,2368,2838,3454,3812,60710,MA
25,17,38715,2501738715,2181,2368,2838,3454,3812,39663,MA
25,17,39625,2501739625,2181,2368,2838,3454,3812,10900,MA
25,17,39835,2501739835,2181,2368,2838,3454,3812,58290,MA
25,17,40115,2501740115,2181,2368,2838,3454,3812,28054,MA
25,17,43895,2501743895,2181,2368,2838,3454,3812,36044,MA
25,17,45560,2501745560,2181,2368,2838,3454,3812,88322,MA
25,17,48955,2501748955,2181,2368,2838,3454,3812,15672,MA
25,17,56130,2501756130,2181,2368,2838,3454,3812,25236,MA
25,17,61380,2501761380,2181,2368,2838,3454,3812,4324,MA
25,17,61590,2501761590,2181,2368,2838,3454,3812,7616,MA
25,17,62535,2501762535,2181,2368,2838,3454,3812,81175,MA
25,17,67665,2501767665,2181,2368,2838,3454,3812,23625,MA
25,17,68050,2501768050,2181,2368,2838,3454,3812,7159,MA
25,17,68260,2501768260,2181,2368,2838,3454,3812,19248,MA
25,17,70360,2501770360,2181,2368,2838,3454,3812,9497,MA
25,17,72215,2501772215,2181,2368,2838,3454,3812,27041,MA
25,17,72600,2501772600,2181,2368,2838,3454,3812,62597,MA
25,17,73440,2501773440,2181,2368,2838,3454,3812,35749,MA
25,17,73790,2501773790,2181,2368,2838,3454,3812,13823,MA
25,17,77255,2501777255,2181,2368,2838,3454,3812,12103,MA
25,17,80230,2501780230,2181,2368,2838,3454,3812,23390,MA
25,17,80510,2501780510,2181,2368,2838,3454,3812,22760,MA
25,17,81035,2501781035,2181,2368,2838,3454,3812,40297,MA
25,21,4930,2502104930,2181,2368,2838,3454,3812,17196,MA
25,21,7740,2502107740,2181,2368,2838,3454,3812,37196,MA
25,21,9175,2502109175,2181,2368,2838,3454,3812,59223,MA
25,21,11315,2502111315,2181,2368,2838,3454,3812,23615,MA
25,21,14640,2502114640,2181,2368,2838,3454,3812,8520,MA
25,21,16495,2502116495,2181,2368,2838,3454,3812,25330,MA
25,21,17405,2502117405,2181,2368,2838,3454,3812,6079,MA
25,21,24820,2502124820,2181,2368,2838,3454,3812,17917,MA
25,21,25172,2502125172,2181,2368,2838,3454,3812,33644,MA
25,21,30455,2502130455,2181,2368,2838,3454,3812,11051,MA
25,21,39765,2502139765,2181,2368,2838,3454,3812,12926,MA
25,21,39975,2502139975,2181,2368,2838,3454,3812,13398,MA
25,21,41515,2502141515,2181,2368,2838,3454,3812,8288,MA
25,21,41690,2502141690,2181,2368,2838,3454,3812,27590,MA
25,21,44105,2502144105,2181,2368,2838,3454,3812,31177,MA
25,21,46050,2502146050,2181,2368,2838,3454,3812,11861,MA
25,21,50250,2502150250,2181,2368,2838,3454,3812,29446,MA
25,21,54100,2502154100,2181,2368,2838,3454,3812,9227,MA
25,21,55745,2502155745,2181,2368,2838,3454,3812,94389,MA
25,21,56000,2502156000,2181,2368,2838,3454,3812,34214,MA
25,21,60785,2502160785,2181,2368,2838,3454,3812,18666,MA
25,21,67945,2502167945,2181,2368,2838,3454,3812,28742,MA
25,21,72495,2502172495,2181,2368,2838,3454,3812,25427,MA
25,21,74175,2502174175,2181,2368,2838,3454,3812,28747,MA
25,21,78690,2502178690,2181,2368,2838,3454,3812,16215,MA
25,21,78972,2502178972,2181,2368,2838,3454,3812,57213,MA
25,21,82315,2502182315,2181,2368,2838,3454,3812,11930,MA
25,23,11665,2502311665,2181,2368,2838,3454,3812,11745,MA
25,23,17895,2502317895,2181,2368,2838,3454,3812,15912,MA
25,23,28285,2502328285,2181,2368,2838,3454,3812,14526,MA
25,23,30210,2502330210,2181,2368,2838,3454,3812,23983,MA
25,23,31645,2502331645,2181,2368,2838,3454,3812,10478,MA
25,23,33220,2502333220,2181,2368,2838,3454,3812,13746,MA
25,23,38855,2502338855,2181,2368,2838,3454,3812,25937,MA
25,23,50145,2502350145,2181,2368,2838,3454,3812,11120,MA
25,23,52630,2502352630,2181,2368,2838,3454,3812,18455,MA
25,23,54310,2502354310,2181,2368,2838,3454,3812,60991,MA
25,23,57775,2502357775,2181,2368,2838,3454,3812,18010,MA
25,23,60330,2502360330,2181,2368,2838,3454,3812,18839,MA
25,23,72985,2502372985,2181,2368,2838,3454,3812,22694,MA
25,25,7000,2502507000,2181,2368,2838,3454,3812,689326,MA
25,25,13205,2502513205,2181,2368,2838,3454,3812,39878,MA
25,25,56585,2502556585,2181,2368,2838,3454,3812,53400,MA
25,25,81005,2502581005,2181,2368,2838,3454,3812,18558,MA
33,15,68260,3301568260,2181,2368,2838,3454,3812,8843,NH
33,15,71140,3301571140,2181,2368,2838,3454,3812,929,NH
25,21,2935,2502102935,1334,1516,1995,2543,2900,4513,MA
25,23,170,2502300170,1334,1516,1995,2543,2900,16557,MA
25,23,8130,2502308130,1334,1516,1995,2543,2900,27441,MA
25,23,9000,2502309000,1334,1516,1995,2543,2900,95740,MA
25,23,18455,2502318455,1334,1516,1995,2543,2900,14509,MA
25,23,27795,2502327795,1334,1516,1995,2543,2900,7830,MA
25,23,28495,2502328495,1334,1516,1995,2543,2900,10874,MA
25,23,33920,2502333920,1334,1516,1995,2543,2900,11489,MA
25,23,38540,2502338540,1334,1516,1995,2543,2900,5148,MA
25,23,39450,2502339450,1334,1516,1995,2543,2900,6374,MA
25,23,40850,2502340850,1334,1516,1995,2543,2900,25181,MA
25,23,54415,2502354415,1334,1516,1995,2543,2900,2979,MA
25,23,57600,2502357600,1334,1516,1995,2543,2900,5646,MA
25,23,75260,2502375260,1334,1516,1995,2543,2900,7254,MA
25,23,79530,2502379530,1334,1516,1995,2543,2900,15139,MA
25,9,1465,2500901465,1282,1487,1918,2334,2577,36098,MA
25,9,7420,2500907420,1282,1487,1918,2334,2577,8316,MA
25,9,25625,2500925625,1282,1487,1918,2334,2577,8733,MA
25,9,27620,2500927620,1282,1487,1918,2334,2577,6815,MA
25,9,29405,2500929405,1282,1487,1918,2334,2577,63783,MA
25,9,34550,2500934550,1282,1487,1918,2334,2577,80022,MA
25,9,40430,2500940430,1282,1487,1918,2334,2577,6926,MA
25,9,40710,2500940710,1282,1487,1918,2334,2577,50518,MA
25,9,46365,2500946365,1282,1487,1918,2334,2577,31262,MA
25,9,77150,2500977150,1282,1487,1918,2334,2577,4688,MA
33,15,2340,3301502340,1282,1487,1918,2334,2577,7014,NH
33,15,12100,3301512100,1282,1487,1918,2334,2577,5191,NH
33,15,17140,3301517140,1282,1487,1918,2334,2577,4538,NH
33,15,17940,3301517940,1282,1487,1918,2334,2577,33482,NH
33,15,27940,3301527940,1282,1487,1918,2334,2577,4709,NH
33,15,32900,3301532900,1282,1487,1918,2334,2577,8607,NH
33,15,40100,3301540100,1282,1487,1918,2334,2577,6330,NH
33,15,52900,3301552900,1282,1487,1918,2334,2577,4930,NH
33,15,62500,3301562500,1282,1487,1918,2334,2577,7724,NH
33,15,64020,3301564020,1282,1487,1918,2334,2577,10457,NH
33,15,66660,3301566660,1282,1487,1918,2334,2577,29633,NH
33,15,67620,3301567620,1282,1487,1918,2334,2577,6453,NH
33,15,85780,3301585780,1282,1487,1918,2334,2577,14694,NH
25,17,5805,2501705805,1428,1587,2083,2535,2798,43274,MA
25,17,13135,2501713135,1428,1587,2083,2535,2798,35239,MA
25,17,17475,2501717475,1428,1587,2083,2535,2798,31458,MA
25,17,17825,2501717825,1428,1587,2083,2535,2798,3374,MA
25,17,27480,2501727480,1428,1587,2083,2535,2798,11322,MA
25,17,37000,2501737000,1428,1587,2083,2535,2798,111311,MA
25,17,52805,2501752805,1428,1587,2083,2535,2798,12113,MA
25,17,69415,2501769415,1428,1587,2083,2535,2798,31154,MA
25,17,71025,2501771025,1428,1587,2083,2535,2798,12442,MA
25,17,76135,2501776135,1428,1587,2083,2535,2798,24566,MA
33,15,2820,3301502820,1453,1462,1925,2736,3021,5513,NH
33,15,9300,3301509300,1453,1462,1925,2736,3021,3942,NH
33,15,17460,3301517460,1453,1462,1925,2736,3021,4509,NH
33,15,43220,3301543220,1453,1462,1925,2736,3021,26251,NH
33,15,56820,3301556820,1453,1462,1925,2736,3021,4316,NH
33,15,57460,3301557460,1453,1462,1925,2736,3021,5099,NH
33,15,7220,3301507220,1208,1339,1699,2211,2704,4596,NH
33,15,21380,3301521380,1208,1339,1699,2211,2704,2192,NH
33,15,24660,3301524660,1208,1339,1699,2211,2704,6989,NH
33,15,25380,3301525380,1208,1339,1699,2211,2704,15179,NH
33,15,31700,3301531700,1208,1339,1699,2211,2704,4058,NH
33,15,33060,3301533060,1208,1339,1699,2211,2704,15938,NH
33,15,33460,3301533460,1208,1339,1699,2211,2704,2231,NH
33,15,39780,3301539780,1208,1339,1699,2211,2704,2011,NH
33,15,50980,3301550980,1208,1339,1699,2211,2704,863,NH
33,15,51380,3301551380,1208,1339,1699,2211,2704,1984,NH
33,15,51620,3301551620,1208,1339,1699,2211,2704,1006,NH
33,15,52340,3301552340,1208,1339,1699,2211,2704,9161,NH
33,15,54580,3301554580,1208,1339,1699,2211,2704,4477,NH
33,15,62900,3301562900,1208,1339,1699,2211,2704,21418,NH
33,15,66180,3301566180,1208,1339,1699,2211,2704,5478,NH
33,15,74340,3301574340,1208,1339,1699,2211,2704,7466,NH
33,17,3460,3301703460,1208,1339,1699,2211,2704,9130,NH
33,17,18820,3301718820,1208,1339,1699,2211,2704,31922,NH
33,17,19700,3301719700,1208,1339,1699,2211,2704,16476,NH
33,17,26020,3301726020,1208,1339,1699,2211,2704,6952,NH
33,17,41460,3301741460,1208,1339,1699,2211,2704,4524,NH
33,17,44820,3301744820,1208,1339,1699,2211,2704,2245,NH
33,17,47700,3301747700,1208,1339,1699,2211,2704,1454,NH
33,17,48660,3301748660,1208,1339,1699,2211,2704,4637,NH
33,17,51220,3301751220,1208,1339,1699,2211,2704,2718,NH
33,17,65140,3301765140,1208,1339,1699,2211,2704,31305,NH
33,17,65540,3301765540,1208,1339,1699,2211,2704,2585,NH
