cfips,PCA_dim_1,PCA_dim_2,PCA_dim_3,PCA_dim_4,PCA_dim_5,PCA_dim_6,PCA_dim_7,PCA_dim_8,PCA_dim_9,PCA_dim_10
01045,0.8382454607047289,0.2853780245786474,0.9620636174047623,0.2135256997932007,0.7839132393783251,-0.4635119260348256,0.035130280248765834,0.4240437897576968,-0.05324001802749235,-0.13714797759851474
01047,1.7845925666042015,0.5104976957257366,0.030889106245998964,0.06632745333594345,0.010225805550420899,-0.3840843516947299,-0.12192015265403817,-0.042816110040107894,0.0795987293433505,0.17144610052925147
01049,0.3163086538494397,-0.3625429143414183,-0.13481211448860206,0.41697112044693413,0.5492121564767438,-0.6299841968052586,-0.18644734154175374,0.38046225524561156,-0.4360923241892605,-0.027820471884441214
01051,1.749700225856446,0.24655812162498458,-0.2099771113191308,0.3143886502325751,0.15333332664840071,-0.03530280175566303,-0.07942930093263909,0.07530100105523344,-0.24143353650420088,0.09044565451404768
01053,-0.17718474131453124,-0.6952545422945555,-0.3342634367319302,0.4407129832323411,0.11282153912248477,-0.08194623832889122,-0.08046969716400885,-0.062162937961837604,-0.18977820457816272,-0.16417411365422305
01055,0.02559052006193935,-0.8690223311268764,-0.6363539773310724,0.19034164085833635,0.251674999781371,-0.2767131726879339,0.26099928216278667,-0.027211899777596665,-0.4467306106919585,0.13380132799489508
01057,1.8859332129022386,0.33279576831919033,-0.10267206081746263,-0.028588664241470812,-0.15493285261692438,-0.1776579992951455,0.05593074203515805,-0.17072248085041508,-0.25112639002332365,0.20352828511847926
01059,-0.025896460217004563,0.12226877349772647,1.4631813863508742,-0.026844999992385658,0.12758005743223172,-0.03139238543273451,0.11898982585003878,-0.0661425022930343,-0.44325544777618764,-0.05519124693315084
01061,-0.8617755520446513,0.20384602359925963,-0.10248191486605027,-0.10638848624115757,0.5598751205672046,-0.3756709523631991,0.059774003089822,-0.4370196052356893,0.10366006488736246,-0.08933179702420249
01063,1.6833183543288284,0.23905151637686406,-0.20587179327276803,0.15636130198258363,-0.30741040681383014,0.09157407765619378,0.0774813029572128,-0.1327911593145713,-0.3076301025945152,0.0907062052043862
01065,0.823821014304326,0.07473421377053409,0.774810860760799,0.03005168087270422,0.5960191407002975,-0.5166762558077078,0.17070133146441388,0.522949267861314,0.23180843851879554,-0.06810625233480277
01067,0.1006189135534516,0.11261766128211616,1.392499352379456,0.09943524299700608,0.277525386577489,-0.011874034307309227,0.008690225468575848,-0.1211297358710502,-0.34885036544038944,-0.10616039259495912
01069,1.4949445536596087,-0.024197649317529622,-0.07074381819982517,-0.04224861814915787,-0.3731026156237397,-0.17415069616719348,0.07487481938421904,-0.040037130580609606,0.13036120615685604,-0.2201280666040773
01071,1.7985139105476935,0.09957435725984214,-0.24455924698713033,-0.11709657935326453,-0.22887805320614196,-0.06720245752047574,-0.11903472186297501,-0.1509188869248857,-0.06011833706166731,0.024878556344041937
01073,1.9303916131140884,0.519372201761717,-0.18528695752044702,0.2350020433679601,-0.09054825164282343,-0.2095959639229863,0.12746739269760426,-0.19949023277702876,-0.17005227301453377,0.15161894271681317
01075,1.9137602723333027,0.43156936534863705,-0.3004037988147508,-0.007932597809159524,0.339716360666164,-0.27060466814310996,-0.0537310819153211,-0.13111310699499332,0.2262207959488572,-0.21273077901911497
01077,-0.31466000589465964,-0.829831275399979,-0.053299724867593504,0.17257573563007422,0.10271697505515215,-0.14696196974458117,0.1868045243017789,0.004675987166354079,-0.6210068586090934,-0.252963012397702
01079,-1.658734328703358,0.9965907841503981,-0.07124959071421655,-0.10324019103057104,-0.0486853958173417,0.05481356425405162,0.060922614655876534,-0.04641490048361157,0.28228267175382216,0.21692385902094902
01081,0.07779130285954028,0.20060642599677225,1.361802062524032,0.07474247051105647,0.3481035427103665,-0.02329050464997428,0.07697021686940936,-0.17789787974172877,-0.4417121342772433,0.016618596118638838
01083,0.0906664696991493,0.12883922040381732,1.3251125600478098,0.13061776897657887,0.20605525381345868,-0.08435431893990325,0.011046051193485737,-0.20931226883602005,-0.33071226387676916,0.08573446716277712
01085,1.8464267915837584,0.39063548974372564,-0.07894674851606763,-0.09399387657768432,0.18341414730801625,-0.31339262921231553,-0.33923950546476667,-0.2033394852696203,0.3781412185322097,-0.07207200336722872
01087,-0.14373386624960766,0.008515608595618649,1.3295717759800343,-0.09067893922267158,0.0032728695552041703,0.026814788997800616,0.17820703572873428,-0.09254964131837477,-0.1673257514362857,-0.026800919722004782
01089,1.9027700380082848,0.2076729520734029,-0.20875170589258824,0.23614397274639343,-0.059930671263428686,0.06756504027915936,0.09738469860975005,-0.09346111930136594,-0.4050718860982938,-0.15223873862071935
01091,0.3170877597443513,-0.30269807221030864,-0.36144497208520104,0.30599865756785316,0.7223426928846979,-0.6208375696522477,-0.15938293155574973,0.14339496546278518,-0.3576214426716022,-0.0018681844795031088
01093,-0.5349145994479093,-0.6797512904108719,0.033335191894772305,-0.17409884243436266,-0.08663097803537469,-0.34073796925044253,-0.17461472582532933,-0.24610468846589018,-0.24425016754558065,-0.32304294604920725
01095,0.899572362759749,0.2056394857845941,0.9043635354587791,0.24163694648578313,0.8609322442096629,-0.425942537626458,0.07214641678074463,0.4160277798393269,-0.0399381527284949,-0.19585856399236212
01097,2.034894353135874,0.7387644410866558,-0.25074673456101626,0.05193147648803073,0.008234118028370555,-0.15953074757064314,0.07509467549403909,-0.09619881254223815,-0.1671440755197993,-0.0834657332063591
01099,-0.7447133253171887,-0.684301151448418,0.15831364207692195,-0.05704698820137428,-0.39355344278365073,-0.26841635616660653,-0.3678666623713922,-0.1274400430151716,-0.004493634346265402,-0.21018411828833822
01101,-0.76069891159515,-0.6905855629358509,-0.1760664464519504,0.34303758570405823,0.3116129907347698,-0.06836065415244694,0.5213351919540532,-0.163396863221067,0.016896070261351544,-0.19373170775500292
01103,0.6235940577338266,-0.047924405099151676,0.9441409666436424,0.24329100519262226,0.19584200289190523,-0.4224195116025371,0.060787566185056804,0.3267889868634415,-0.31683102073158054,-0.17005204385231806
01105,-0.22257035731632668,0.21503813391718207,1.3771984615832387,-0.09247446299406026,-0.017374208651646097,-0.06072927290463108,-0.08122551770240762,0.011325219382010674,-0.13550868061564555,0.040034616464842014
01107,-0.23793733324422578,-0.5019610224907121,0.06443067817471636,0.3458050141860505,0.3507982835737871,-0.18273323883811848,-0.3324725609865313,-0.2718996329584428,-0.6183667973069811,-0.11902045527574144
01109,-0.20602068230349227,0.17893989792163056,1.399852090729562,-0.09847348642632148,0.015589656903965667,-0.05711128116234546,-0.07855329855009532,-0.007507640466238023,-0.1411440282380837,0.035678730973739796
01111,0.07359560667876505,-0.14099907914821436,1.1111709619729784,0.2473625533226009,0.30288061255059434,0.18202643309297753,0.04613744765301863,-0.15108950535111026,-0.10023399075380972,-0.18189889319706368
01113,0.8305160065476039,0.15889396630169653,1.0665489783641204,0.012551894339638332,0.7747266992448922,-0.47083901518594373,0.0951184584677714,0.3875674417573897,-0.13890993735572327,-0.3672984539347637
01115,-0.44109961450706897,-0.7839719245846779,0.011631065903813945,0.1495531644739262,0.042245652621762005,-0.15806092465668836,-0.22880446506219332,-0.13326111207298857,-0.09673040581856374,-0.29349853714163515
01117,0.14575446557839247,-0.20952362617305598,1.4010305589742778,0.008182363426539684,-0.18951651272833475,-0.21757452903286967,0.16454114395594063,0.17358575057326192,-0.49812193416717315,-0.27203067316839025
01119,0.042005539925671916,0.10290633455889613,1.4898500258748564,-0.000476526775721936,0.19065902166632615,-0.060648774251641016,0.10257649796009363,-0.08538522080975965,-0.46877314241437884,-0.0749556396330401
01121,0.08845082093726958,-0.8533015922356206,-0.15594824881281866,0.21460704196599792,0.15562462988969067,-0.38543241377059545,0.0216245858679985,0.344110563184169,-0.4156189991367446,0.012138036705573453
01123,0.5294915614434798,-0.5159948794666831,-0.2683161067334218,0.07345051941694151,0.514403694208315,-0.6233373041715695,-0.04340499512326623,0.3420152837671975,-0.33376110632395484,-0.27006310886400764
01125,-1.6894163207623727,0.7443531634772943,-0.14746357541542335,-0.29911627430138293,-0.48374833582516225,-0.23189415965203766,0.4797201049580056,-0.013480426466823727,-0.10015405861484401,0.11579482317524904
01127,0.26283932351179284,0.0358121533379039,1.093509197612974,-0.4000680926517761,0.2903878502282563,-0.045072636826651524,0.2170147685908228,0.06673192752514936,0.05494779301283231,0.1954152927595448
01129,-0.04308822793226473,-0.0805052561531779,1.2267034276300757,-0.16781259071788368,0.11990722033685455,0.1319833676334678,0.3536200651914599,-0.04359622365440487,-0.07114466629192708,-0.12681671970782257
01131,1.767159568829483,0.576790172226141,0.06161043334711695,-0.6196317124606561,-0.02347866314976376,-0.27854396487226035,0.023929768984270787,-0.15305835462270934,0.1658196845356031,0.017483944119396
01133,0.9411837431515315,0.25499322611396313,0.9974972333151445,0.2520640897032029,0.815827144417396,-0.3954070634671668,0.08075595988484377,0.46902426964599775,-0.1486834965607448,-0.4057011422237101
02013,-1.548523825264715,1.6922002198985084,-0.4583536773096434,-0.2877367385727667,0.040299859648783826,0.862082377226616,-0.5084516892203983,0.27775501702404987,-0.2611989211257544,-0.15227876085947076
02016,-1.0294525627887963,0.5775578907779851,-0.6788461569496231,-0.41272799262546356,-0.5997933284772506,0.7083267097951789,-0.28148381944406864,0.20850629695684939,0.08111317272841581,-0.32581721900114663
02020,1.1293162161252104,0.5481492863743572,-0.96902720833306,-0.054345397302071594,-0.9581506742770236,0.7969026140338612,-0.20964491883668468,0.316750600832367,-0.10737403210971881,-0.047441331814779546
02050,1.8329042792322465,0.27147716223892676,-0.41515876085437614,-0.49629103097916494,-0.21014435204455137,0.24144328085455335,-0.24586099759768035,0.5585448467137714,0.3057787541898974,-0.27994124316640356
02060,-1.3261052506349116,1.1073248997738727,-0.4608940621534531,-0.2548219526585897,-0.24604249083823707,0.7743592642865517,-0.47138284374957967,0.03315916136587139,-0.16834979213060586,-0.37337900298316984
02068,-1.5045770718620834,1.8454966169889104,-0.6158228778449588,-0.5173949832941251,-0.08524773601390402,0.6354765290373454,-0.44384698651575516,0.5130071561982559,-0.15772179773340467,-0.2797385051202554
02070,-1.4501033628799216,0.7939162010967712,0.009028987445376196,-0.20025480753886724,-0.4956857961636973,0.3827564151633057,-0.42076043310014993,-0.09977245716433278,0.21237691678005655,0.19043113400650813
02090,-0.31884638926291875,0.31147495459799124,-0.6519112017995885,-0.7686652785579619,0.6936166062228855,-0.09368320666039395,-0.05490730251825357,0.41676995290372904,0.3563967121258645,-0.30556025960136984
02100,-1.5495514656040839,1.5926833305268147,-0.1332686115514398,-0.532847371247664,-0.26778621503631866,0.27492959789805,-0.4395538494646036,0.2025633521400889,-0.2445201524593158,-0.35150767471895417
02105,-1.5815799403425412,0.5057571810034418,-0.06842639007222193,-0.13152165758153894,-0.7087678223921489,0.2957301572915784,-0.23477614524237525,0.10001177799116526,0.12919662226850778,0.0010449120480220554
02110,-1.4803400320160987,1.2827177693889777,-0.5027745279358277,-0.21725905961630335,-0.5067544402504152,0.5271570038712404,-0.10480386901924141,0.28704633292938625,0.3308385542204869,-0.04514488689870752
02122,-1.0908211797700127,1.685441251314536,-0.5158533858496432,-0.3553867069038818,0.21364799856325398,0.6952913867548332,-0.6032404238630975,0.5111403434517723,-0.4327142637489498,0.07223818767328632
02130,-1.5495514656040839,1.5926833305268147,-0.1332686115514398,-0.532847371247664,-0.26778621503631866,0.27492959789805,-0.4395538494646036,0.2025633521400889,-0.2445201524593158,-0.35150767471895417
02150,-1.0384255051259663,0.5797178540176199,-0.671132309944913,-0.22798106209585933,-0.5256362976658461,0.8760438987318051,-0.2226123670436999,0.08370367363159562,0.036667695177570014,-0.30836209583716223
02158,0.7580819313752001,0.4982900034693161,-0.3834805021653636,-0.3627240461059263,-0.44312053503433807,0.2616798730854854,-0.11089830799308584,0.4659809120142394,0.0395944958348324,0.04573670825730472
02164,-1.3434521221893552,1.111306115134885,-0.28487165956152116,-0.436877311891525,-0.1841767789971215,0.42454794366530496,-0.3327768872774853,-0.10701162343287449,-0.1980703289010999,0.015686228398946712
02170,-0.060316361012984904,0.5025725779392777,-0.980776917924397,-0.2870226232502283,0.5832289755354048,0.1572848164583054,-0.1805192081448485,0.9645088561587785,0.32088822994704047,0.20982385808425258
02180,-1.343234880925855,1.0191904900147932,-0.4506361881751879,-0.06311842521751704,-0.45969553275047703,0.8296748471726055,-0.5562940102919588,0.1515762692674038,-0.008513395862469686,-0.34974655799031806
02185,-1.0280200082269455,1.6579827054398122,-0.606976998238277,-0.36213435652156206,0.09958824300817656,0.6735259423816491,-0.6197504673223746,0.6368298865945337,-0.4107411138606014,-0.22401269844134974
02188,-1.3253201723345898,1.125055214713359,-0.34936433087586377,0.003060671442572693,-0.3648388092441788,0.8861250481280607,-0.5852140086706767,0.02817510418348385,-0.08385453536384227,-0.28845721759011
02195,1.4834126608148834,0.046886287433658067,-0.7965462025348065,-0.41729909100496904,-0.7066444156611238,0.5468731089027609,-0.14694478577474435,0.37282300068898555,-0.11291467382608815,-0.11004887195154539
02198,-1.139895349104895,1.6942694422130458,-0.5810741977561183,-0.3621635706057657,0.14018814830482623,0.712874350560767,-0.6490317730665408,0.5473899757160269,-0.3623329716782256,-0.055503249678251064
02220,1.7199246573330373,0.6573426523231257,-0.39880604630663896,-0.07610956681707691,-0.4007506040076932,0.2991036825867535,0.1145540511456879,0.2471291097191543,-0.0718356859056179,-0.005101261217811598
02230,-1.4354847793950252,1.7877326489304324,-0.6040971909429127,-0.6026286854330016,-0.11624951382322,0.6227803309423292,-0.3139371216825681,0.3334871760041572,-0.07689743900391185,-0.3667040043556469
02240,-1.333181543450344,1.4390752658501453,-0.5386988568988159,-0.16393752029369488,-0.11642255563673688,0.9592898104846674,-0.4481021781544708,0.5935652350634659,-0.17054774664146988,-0.36962094119570793
02261,-1.1810704046022944,1.0336567964896153,-0.48597004491374274,-0.08469220111870554,-0.3729758529211841,0.7318642892554348,-0.5352414150263692,0.45046550461808066,0.040798183284269006,-0.09095563827161711
02275,1.5599072220727355,0.4664711656277731,-0.4653892657080883,-0.021545006169721655,-0.3944626207394815,0.27374366947459683,-0.09386995481466641,0.10777376163793358,0.3497687667545561,0.04194938746105313
02282,1.3581844248276786,0.2716902711830623,-0.5794059731100514,-0.12883623832409014,-0.5827646998138474,0.6249467337602255,0.01516549660242034,0.5069411133678001,-0.24882411963483847,-0.10085533898360025
02290,-1.357086836446117,1.1575141495044663,-0.2766816377004302,-0.1926568992828222,-0.29484511830299587,0.5965172426117475,-0.4494037324824796,0.368671911508696,-0.1163493307026365,-0.27254546617446923
04001,1.6800879942887754,0.06113482540314219,-0.2260200511121815,-0.22658186632454907,-0.3269692473425885,-0.15743675257831832,-0.04803296960755991,-0.1622801428509046,0.24035016685903954,-0.2062475268555844
04003,-0.542349435906589,0.01340082454110617,-0.506381030695616,-0.12152418814263126,0.3034559993713026,0.2626429503654936,0.5013352712799148,-0.041442500756794606,-0.4635333480821314,-0.05250832391056617
04005,0.10042671949745635,-0.2965727137820097,-0.8557949518740913,-0.4376375681316162,0.4484770944402235,0.4930723286503172,0.17898007454306772,0.08840659232219387,-0.47182497119598754,-0.2186932191422582
04007,0.23036910556318382,-0.26293625796039966,-0.5970848143434386,-0.4432478794794623,0.3197436268843219,0.4704549550593053,0.1579283876375046,0.4214666113708761,-0.44736032094060163,-0.22939143777580742
04009,1.7967076600490928,0.14609410818529175,-0.11930339680218645,-0.1465763120044202,-0.2404476717392473,-0.09128443528906181,-0.1551679672199156,-0.2903767223953525,0.33953357232902637,-0.20994337368983443
04011,-0.3566806602668185,-0.37111821553345714,-0.38205396068233055,-0.47577325116018976,-0.21573766963294677,0.3272145495267515,-0.1476505708742833,0.08677871061693551,0.0020251418826190753,0.22333138897785088
04012,-0.9367937317043418,0.20106026073742467,-0.2895780147309082,-0.3359165869424885,0.27675624342551347,0.3421916377990943,-0.08482455994170345,-0.1379882847930679,0.01374750687573673,-0.25926037753372144
04013,-0.827530698670186,0.5881162575795179,-0.4954963437975841,0.47420375831332034,0.28483983156630377,0.47931721209031397,0.304691947091689,-0.15759576890760835,0.12538776643915223,0.05178483867917356
04015,-1.5162001740251554,1.7704646686435574,-0.39335781981977724,-0.5261818100085874,-0.07464631459692848,-0.02702275433649663,0.1485560670646504,0.1504364856807598,-0.46537441268425456,0.17065275341227884
04017,-0.7903973333285229,0.6867411247928655,-0.30776732784665095,-0.3726988174412288,0.8098855680454886,0.36974842501123756,-0.21113940872506035,0.0045543370691617305,0.030921218277031346,0.07387749483220454
04019,-0.028400581376230236,-0.39986633744387207,-0.7312840281006688,0.006874565491220907,0.13297616479818178,0.028263656124070207,0.5306546098454289,0.2280336776188949,0.11401320310443398,0.047123456448098254
04021,-0.5481951635591803,0.8742043410736069,-0.9386611862536999,0.034040442471306956,0.6448636934606287,0.6486431947890591,-0.0817073301036309,0.1507856605577042,-0.3986435035357501,0.12195120345518723
04023,0.21367998834143792,-0.3456269679261541,-0.6273821801185999,-0.19324699326481326,0.5681074297340145,0.4216633975373679,-0.2945948383966039,0.6413838712762041,-0.018394005412022588,-0.0911721155753806
04025,-1.1419146046299555,0.4401248848049225,-0.3069040373720626,0.14551114621519637,0.33572352079932605,0.553722485759196,-0.041248156293235715,-0.06138122661065808,-0.1757981186024733,0.017781774755757013
04027,-0.5750406982359446,0.7816178157927745,-0.7035179916150894,-0.3213758968424368,0.7518902431643453,0.39909272259077266,-0.006122730870718639,-0.15563741237607515,-0.3900865128129144,-0.03902427477249295
05001,1.570674882959586,0.354107519462874,-0.015314855436607506,-0.27045153649474585,-0.10272509140412339,-0.35107203060876463,-0.2894943514562753,-0.23987073680669496,0.3158122723695739,-0.15748726075133615
05003,-0.1554728536093799,0.18422240914278526,1.3315556349095339,-0.09467775707726378,0.012844890611822535,0.012659391171011114,-0.1370812036743492,-0.08902230795709282,-0.06272127286291308,0.10565446033335237
05005,-0.07180815404267057,0.07937399569367859,1.2195117856837778,0.3367178716847017,-0.5079939381709864,0.4530124931079339,-0.1912460193474709,-0.1859967854602838,-0.022394887392361455,-0.060790874103710674
05007,1.7880409573166212,-0.12672963972473103,-0.1309455251466303,-0.16313675499798933,-0.2715494004902997,0.25435061965289235,-0.0652981065936703,-0.31891632379993834,0.1943212558667718,-0.21559538838950165
05009,-0.03723081009673989,-0.22293590333941216,-0.13914569884992178,-0.6970018538790976,0.2696834771184862,-0.248147645617432,0.02707231742976869,0.15376225454165687,0.25321484697506247,0.4215377445897555
05011,-0.16975954236520396,0.20034801984707729,1.3565089435318127,-0.11718397770061056,0.018379882044920647,-0.0019159810274493871,-0.13779960863127505,-0.08097794539931301,-0.07875284197825588,0.09706733845235513
05013,0.4345725889984051,-0.25938863674144946,0.943520122530071,-0.06658551626929136,-0.36179879008882315,0.43347192980239724,0.15148594288033215,0.2417105946496465,0.011328779323105359,-0.10517693695635297
05015,-0.26070079851764594,-0.7494445209040681,-0.40993164543175453,0.11140819972666412,-0.405495491032961,0.5439944404745508,0.3326959903293337,-0.31986912607945994,-0.28607087109814344,-0.06576440493364935
05017,-0.6908869447871764,-0.31726198290103513,0.1146727358651544,-0.16771694192277692,-0.07610525991587266,-0.25323333787162483,-0.21915648272783605,-0.3096514632051894,-0.2502028902167322,0.23319419873106118
05019,-0.2800180912478627,-0.9453673389703693,-0.23284026086083953,-0.12961020338025903,-0.3055606942678099,0.3956529709958553,0.10808817391953471,-0.20511481036872825,0.05022456619708479,-0.21328836502083742
05021,-0.18598830115866935,-0.4554622645313391,-0.0352613855258092,-0.39794628217018047,0.17412461734793716,-0.35532082475479737,-0.2142125026169681,0.02092083216605988,0.41952115017987024,0.06081363561328895
05023,-0.23360749513702916,-0.761150011849396,-0.13028641332945562,-0.07909650565518389,0.32750428215029725,-0.11039631224627941,-0.11524149874602761,-0.34008571579156444,-0.43476940972766587,-0.17960499479317094
05025,-0.27789906177773216,-0.48850147053271503,-0.1860060107124805,-0.1751816473001164,-0.2512465897290361,-0.024031421973717288,-0.10191491284208479,0.04101415125497217,0.12732031241712696,0.7224670380711802
05027,-0.2504145887957968,-0.8718356304702112,-0.19106303952396914,-0.13748201025485932,-0.28102072239830306,0.2537586494745993,0.113997356474702,-0.32360312935691266,0.08894144261544319,-0.13790869587710355
05029,-0.26870823133406624,-0.7677116896395815,-0.14857535459724375,0.1966136981037081,0.08126418877038355,-0.3002622816668826,-0.16143881006846278,-0.22163489782529794,-0.2617685261656447,0.0018924922989784288
05031,-0.2999283405198458,-0.5801734057092822,-0.039815708802910306,0.19524253077085219,-0.17385058578651963,-0.31177335237068293,-0.3877429265086136,0.01275214299326214,0.023835403853554836,0.008214094106191977
05033,-0.16443901354301652,0.19155713706241323,1.355356281910779,-0.103510411172689,0.02276232493361555,-0.009632941260178565,-0.1502225147486353,-0.08719395528395524,-0.07317189294900037,0.10041842823965667
05035,-0.40127750564461095,-0.7933646091179318,-0.03463825823150084,0.1693496778265406,0.08882132967699723,-0.10755507866028872,-0.36177082252516995,-0.22476108312306625,-0.002150019780807218,-0.248694147054293
05037,-0.28435195834817567,-0.8478157422152532,-0.11114109744053687,0.1924747907456294,-0.10313858910898542,-0.015397868699296416,-0.25340006867183523,0.041085355449176714,0.07836757752964296,-0.3315671916468593
05039,1.816742788128966,0.025357826740081548,-0.2090764365040949,-0.11613539790978653,-0.10620537207745745,0.047291557375675544,-0.11641250924741148,-0.2672079305345627,0.09266008721915338,-0.10789974137638245
05041,2.0474618731500085,0.30016523829489217,-0.17622042893420448,-0.09993466145621996,0.30231514414088323,-0.12802271322426345,-0.05111856300967407,-0.4938550103016109,-0.04042717816182704,-0.06447516427282084
05043,0.55325586513992,-0.11256181325830997,0.8956795460433162,-0.10246161556668221,0.020421968865566315,0.35208026260431535,-0.006003799564869964,0.017981819246067107,0.3126616596627616,0.5177340287548353
05045,-0.536361173583566,-0.6571519720027016,0.05289932606851125,0.18364670346341627,-0.049116527018307016,-0.258901471415385,-0.4659610448868339,-0.19043417087852063,-0.024794836627832894,-0.19876353391799814
05047,0.3767686459805273,-0.39771027731667613,0.9193796315625047,0.12485148264629455,0.007915465349323914,0.637949919685057,0.4109474972945267,-0.33524135685467793,0.006190831678777195,-0.1347061688633834
05049,-0.30577093858688864,-0.726506691772744,-0.16239941917606876,-0.11838549847084823,-0.20580619580275397,0.1438319661162177,0.13223416625364234,-0.29497676645335785,0.11977064076294268,-0.042423689004196734
05051,-0.697925507733436,-0.6075103390997152,0.011113576450859997,0.37689587970871663,-0.09992899344472503,0.01960799643286083,-0.5727590359212286,-0.18984283509892927,-0.07928547241904864,-0.0894556530164676
05053,0.38340634390831974,-0.036156753055503726,0.8751948430483979,0.028856492664819083,-0.248752952680801,0.4539462057931872,-0.034274028516112456,0.3452932118564164,0.10214564357716131,0.03995449269374928
05055,1.839805892458756,0.5041968643163397,-0.05224425297860619,0.041067270609517294,-0.00015926909305562578,-0.22071140859837915,0.060472821488866756,-0.15932782793858416,0.14523135498756368,-0.02831115322979035
05057,-0.1134851244090051,-0.4411372616811615,-0.0341080748634241,-0.6110241305285804,0.11106471185582574,-0.017268757773427172,0.2343021332033493,-0.4710763384135793,-0.15839243105186432,-0.0818086622644332
